start,end,years,final,total_return,cagr,max_drawdown,volatility,downside_volatility,sharpe,sortino,calmar,switches,switches_per_year,total_cost,exposure_btc,exposure_gold,exposure_sp500,exposure_cash,family,variant,raw_mode,lookback,label,frequency,price_col,in_cagr,in_sharpe,in_max_drawdown,out_cagr,out_sharpe,out_max_drawdown,robust_cagr,robust_sharpe
2018-01-02,2026-05-28,8.399726214921287,18415.7971800891,0.84157971800891,0.07540321229703739,-0.7688166351304322,0.28367073574502377,0.2521440180576756,0.2658124465994027,0.29904819030761065,0.0980769781135719,677,80.59786505867014,51418.56588492323,0.4683999154512788,0.23377721411963645,0.19847812301838935,0.09934474741069542,apex,apex_rev2,apex,25,APEX 25d,daily,open,0.11422000742209892,0.3616446891945192,-0.7669198102680064,0.017482583864983692,0.07645728168712697,-0.4970479407697924,0.017482583864983692,0.07645728168712697
2018-01-02,2026-05-28,8.399726214921287,27285.644830986577,1.7285644830986575,0.12693436538272662,-0.759120426266018,0.2803605318192719,0.26694120025962675,0.4527540469375055,0.47551432772187424,0.16721242241773787,419,49.88257822685789,28143.036570400982,0.4709363770872966,0.23589093214965123,0.19551891777636862,0.09765377298668358,confirm,confirm2,apex,25,Confirm2 25d,daily,open,0.07299069843628003,0.23380864597750114,-0.759120426266018,0.2073539326139402,0.9177325908065529,-0.3326265767551573,0.07299069843628003,0.23380864597750114
2018-01-02,2026-05-28,8.399726214921287,22326.54571840352,1.2326545718403517,0.10034209265169536,-0.8126726878622335,0.27576243274430823,0.24340591051359525,0.3638715094478961,0.41224180809730515,0.1234717176427438,691,82.26458604954367,62227.11930982943,0.42718241386599026,0.23377721411963645,0.23969562460367788,0.09934474741069542,pure,pure_relative,pure_relative,25,Pure Relative 25d,daily,open,0.124277906664926,0.40510809187204777,-0.8126726878622335,0.0626938769827654,0.2813881787951515,-0.4570009420680937,0.0626938769827654,0.2813881787951515
2018-01-02,2026-05-28,8.399726214921287,47730.57315689793,3.773057315689793,0.20451374131187805,-0.7727070320672758,0.2766234644816406,0.2567368389962049,0.7393217408187422,0.7965889979462635,0.2646717744560037,381,45.35862125162972,54167.51950574016,0.4500105685901501,0.2301838934686113,0.2206721623335447,0.09913337560769393,buffer,buffer_1pp,apex,25,Buffer 1pp 25d,daily,open,0.23871547982715557,0.7770739209113011,-0.7727070320672758,0.15261785128690564,0.6795840935722156,-0.41189146548444067,0.15261785128690564,0.6795840935722156
2018-01-02,2026-05-28,8.399726214921287,50150.66337977223,4.015066337977223,0.21162712928741167,-0.7081387732243041,0.2760932553949056,0.256975905297986,0.7665059727182186,0.8235290738328621,0.298849797934138,293,34.882089308996086,42882.87002101127,0.4514901712111604,0.21496512365250475,0.2363136757556542,0.09723102938068062,buffer,buffer_2pp,apex,25,Buffer 2pp 25d,daily,open,0.2876435467888663,0.9376790684766511,-0.7081387732243041,0.10482407444053865,0.4683572130239894,-0.4014815840948692,0.10482407444053865,0.4683572130239894
2018-01-02,2026-05-28,8.399726214921287,67850.42061139621,5.785042061139621,0.25602295663327035,-0.6302585060607392,0.27346646504025013,0.25676790872644434,0.9362133546999543,0.9970987336506774,0.4062189628085669,238,28.334256844850064,36710.32910243915,0.4474741069541323,0.2238427393785669,0.238427393785669,0.09025575988163179,buffer,buffer_3pp,apex,25,Buffer 3pp 25d,daily,open,0.3157291659159909,1.0395915459024387,-0.6302585060607392,0.169942636229661,0.7656022713693849,-0.40227571384198635,0.169942636229661,0.7656022713693849
2018-01-02,2026-05-28,8.399726214921287,100592.12300144373,9.059212300144374,0.31630564658557514,-0.6298899848606296,0.2716055629527789,0.25867129410107276,1.1645772021266287,1.2228092324074524,0.5021601457206235,161,19.16729139504563,25562.113351866195,0.43267808074402875,0.2466708941027267,0.2663284717818643,0.054322553371380256,buffer,buffer_5pp,apex,25,Buffer 5pp 25d,daily,open,0.29203743195683707,0.9734583262129824,-0.6298899848606296,0.3492386980774551,1.5608994202897946,-0.3156561174934692,0.29203743195683707,0.9734583262129824
2018-01-02,2026-05-28,8.399726214921287,25602.654556387577,1.5602654556387576,0.11842519253867723,-0.7388786111026087,0.27690806083912195,0.2673417069083008,0.4276697188944597,0.4429731294387879,0.16027692608661998,263,31.3105443285528,19054.573444301837,0.45761995349820334,0.21538786725850773,0.22257450856055802,0.10441767068273092,confirm_buffer,confirm2_buffer2,apex,25,Confirm2+Buffer2 25d,daily,open,0.10076624656974364,0.326995210114512,-0.7361575246918615,0.1452938750861057,0.6499588097402951,-0.38011559579931964,0.10076624656974364,0.326995210114512
2018-01-02,2026-05-28,8.399726214921287,17520.18779679927,0.7520187796799269,0.06903925850899961,-0.7906247336984946,0.2783738093581781,0.2549363458476541,0.2480091739527412,0.2708097908889632,0.08732241171616038,564,67.14504563233376,28086.91875951577,0.47220460790530544,0.2394842528006764,0.18896639188332276,0.09934474741069542,apex,apex_rev2,apex,30,APEX 30d,daily,open,-0.01611219541788489,-0.05226836157452753,-0.7842349099361864,0.20369503579840154,0.8943975522608411,-0.3555788133653375,-0.01611219541788489,-0.05226836157452753
2018-01-02,2026-05-28,8.399726214921287,34973.36886283704,2.4973368862837035,0.16073414690685417,-0.624339761776586,0.27661130408156887,0.2640888237525414,0.5810830741011794,0.6086366875467117,0.25744659678486304,370,44.049054758800516,26859.49175718926,0.4738955823293173,0.24011836820968083,0.18706404565630944,0.09892200380469246,confirm,confirm2,apex,30,Confirm2 30d,daily,open,0.1389276482874997,0.45400465071323476,-0.6028607844601906,0.1899162568976993,0.8369039638347153,-0.36171429686230716,0.1389276482874997,0.45400465071323476
